Organisation Chain,Auction ID,EMD Amount,Starting Price,Submission Start Date,Submission End Date,Auction Start Date,Product Category
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administration Jalgaon District- DMA||Municipal Council Savda,2025_MH_30015,"50,000","3,99,100",13-Jun-2025 10:00 AM,25-Jun-2025 05:00 PM,27-Jun-2025 11:00 AM,Others
Govt of Uttar Pradesh||PANCHAYATI RAJ DEPARTMENT||Zila Panchayat Prayagraj,2025_UP_1587,"1,62,044","16,20,436",09-Jun-2025 09:00 AM,25-Jun-2025 05:00 PM,27-Jun-2025 12:00 PM,Others
Govt of Uttar Pradesh||PANCHAYATI RAJ DEPARTMENT||Zila Panchayat Prayagraj,2025_UP_1586,"5,644","56,444",09-Jun-2025 09:00 AM,25-Jun-2025 05:00 PM,27-Jun-2025 12:00 PM,Others
Govt of Uttar Pradesh||PANCHAYATI RAJ DEPARTMENT||Zila Panchayat Prayagraj,2025_UP_1585,"21,65,312","2,16,53,124",09-Jun-2025 09:00 AM,25-Jun-2025 05:00 PM,27-Jun-2025 12:00 PM,Others
Ministry of Defence||Directorate General Defence Estates||Southern Command Pune||DEO- Bhopal,2025_MoD_4025,"40,000","3,80,000",12-Jun-2025 09:00 AM,25-Jun-2025 05:30 PM,30-Jun-2025 11:00 AM,Others
Ministry of Defence||Directorate General Defence Estates||Northern Command Jammu||DEO- Udhampur,2025_MoD_4006,"1,000","33,652",05-Jun-2025 01:30 PM,26-Jun-2025 11:00 AM,02-Jul-2025 11:00 AM,Others
Ministry of Defence||Directorate General Defence Estates||Northern Command Jammu||DEO- Udhampur,2025_MoD_4005,"11,000","5,09,420",05-Jun-2025 01:30 PM,26-Jun-2025 11:00 AM,02-Jul-2025 11:00 AM,Others
Ministry of Defence||Directorate General Defence Estates||Northern Command Jammu||DEO- Udhampur,2025_MoD_4007,"2,000","68,850",05-Jun-2025 01:30 PM,26-Jun-2025 11:00 AM,02-Jul-2025 11:00 AM,Others
Ministry of Defence||Directorate General Defence Estates||Northern Command Jammu||DEO- Udhampur,2025_MoD_4004,"31,000","15,25,973",05-Jun-2025 01:30 PM,26-Jun-2025 11:00 AM,02-Jul-2025 11:00 AM,Others
Govt of Haryana||Revenue and Disaster Management Haryana||Deputy Commissioner Faridabad||District Nazar O/o DC Faridabad,2025_HR_1005,"1,50,000",,19-Jun-2025 09:00 AM,26-Jun-2025 11:00 AM,27-Jun-2025 10:00 AM,Miscellaneous
Govt of Uttar Pradesh||PANCHAYATI RAJ DEPARTMENT||Zila Panchayat Kaushambi,2025_UP_1626,"12,76,160","1,27,61,600",12-Jun-2025 12:00 PM,26-Jun-2025 12:00 PM,30-Jun-2025 12:00 PM,Mining
Govt of West Bengal||Zilla Parishad West Bengal||Purba Medinipur,2025_WB_4789,"21,046","2,10,461",18-Jun-2025 11:00 AM,26-Jun-2025 03:00 PM,04-Jul-2025 02:00 PM,Miscellaneous
Govt of West Bengal||Zilla Parishad West Bengal||Purba Medinipur,2025_WB_4788,"26,184","2,61,845",18-Jun-2025 11:00 AM,26-Jun-2025 03:00 PM,04-Jul-2025 11:00 AM,Miscellaneous
Govt of Maharashtra||Directorate of Municipal Admin. Maharashtra State||Municipal Administartion Osmanabad District - DMA||Municipal Council Tuljapur,2025_MH_29557,"79,920","79,92,000",21-May-2025 10:00 AM,26-Jun-2025 06:55 PM,01-Jul-2025 11:00 AM,Miscellaneous
